c;k;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
6;6;87.0;184.0;377.0;762.0;1594.0;3322.0;6906.0;14330.0;29690.0;61434.0;126970.0;262138.0;540666.0;1114106.0;2293754.0;4718586.0;9699322.0;19922938.0;40894458.0
6;7;94.0;199.0;408.0;825.0;1658.0;3450.0;7162.0;14842.0;30714.0;63482.0;131066.0;270330.0;557050.0;1146874.0;2359290.0;4849658.0;9961466.0;20447226.0;41943034.0
6;8;101.0;214.0;439.0;888.0;1785.0;3578.0;7418.0;15354.0;31738.0;65530.0;135162.0;278522.0;573434.0;1179642.0;2424826.0;4980730.0;10223610.0;20971514.0;42991610.0
6;9;;229.0;470.0;951.0;1912.0;3833.0;7674.0;15866.0;32762.0;67578.0;139258.0;286714.0;589818.0;1212410.0;2490362.0;5111802.0;10485754.0;21495802.0;44040186.0
6;10;;;501.0;1014.0;2039.0;4088.0;8185.0;16378.0;33786.0;69626.0;143354.0;294906.0;606202.0;1245178.0;2555898.0;5242874.0;10747898.0;22020090.0;45088762.0
6;11;;;;1077.0;2166.0;4343.0;8696.0;17401.0;34810.0;71674.0;147450.0;303098.0;622586.0;1277946.0;2621434.0;5373946.0;11010042.0;22544378.0;46137338.0
6;12;;;;;2293.0;4598.0;9207.0;18424.0;36857.0;73722.0;151546.0;311290.0;638970.0;1310714.0;2686970.0;5505018.0;11272186.0;23068666.0;47185914.0
6;13;;;;;;4853.0;9718.0;19447.0;38904.0;77817.0;155642.0;319482.0;655354.0;1343482.0;2752506.0;5636090.0;11534330.0;23592954.0;48234490.0
6;14;;;;;;;10229.0;20470.0;40951.0;81912.0;163833.0;327674.0;671738.0;1376250.0;2818042.0;5767162.0;11796474.0;24117242.0;49283066.0
6;15;;;;;;;;21493.0;42998.0;86007.0;172024.0;344057.0;688122.0;1409018.0;2883578.0;5898234.0;12058618.0;24641530.0;50331642.0
6;16;;;;;;;;;45045.0;90102.0;180215.0;360440.0;720889.0;1441786.0;2949114.0;6029306.0;12320762.0;25165818.0;51380218.0
6;17;;;;;;;;;;94197.0;188406.0;376823.0;753656.0;1507321.0;3014650.0;6160378.0;12582906.0;25690106.0;52428794.0
6;18;;;;;;;;;;;196597.0;393206.0;786423.0;1572856.0;3145721.0;6291450.0;12845050.0;26214394.0;53477370.0
